,Word,Score
100515,bacchus,3.8
44913,gammaray,3.8
87445,motorman,3.8
48405,jojoba,3.8
42549,cyanosis,3.8
29735,thingsunderstanding,3.8
18760,edged,3.8
92163,hungarians,3.8
99373,oddman,3.8
99343,methotrexate,3.8
49892,seasickness,3.8
58391,ultrasmooth,3.8
47039,antiemetics,3.8
65603,timeproven,3.8
111527,inflects,3.8
65130,antiandrogenic,3.8
13219,certify,3.8
54650,neostriatum,3.8
90633,refractometer,3.8
46508,hydronephrosis,3.8
19168,summate,3.8
92582,unobtrusive,3.8
39392,archeologists,3.8
80278,landmark,3.8
8141,symbol,3.8
102727,gam,3.8
68146,siobhn,3.8
28148,gains,3.8
56350,abolitionisms,3.8
73853,religeon,3.8
47510,slaveries,3.8
93740,smokingwithdrawal,3.8
70313,defocusing,3.8
76030,nondominate,3.8
69552,jamal,3.8
93945,nonresistant,3.8
84125,deepthroat,3.8
96860,trychloroethane,3.8
103747,forehand,3.8
43522,und,3.8
63620,feasters,3.8
103216,serow,3.8
34611,selfillumination,3.8
105640,modernlife,3.8
108738,dressdown,3.8
43390,blacktop,3.8
78393,thiazide,3.8
41568,colouration,3.8
96135,flavin,3.8
61313,weeped,3.8
73217,frightens,3.8
80346,pinpointing,3.8
101083,capstans,3.8
101881,underdevelopment,3.8
38743,imperfecta,3.8
66532,occultic,3.8
97823,floodtolerant,3.8
50802,granisetron,3.8
63492,photogravure,3.8
82780,diphthongs,3.8
36567,gauged,3.8
100720,val,3.8
54421,nonconsenting,3.8
105913,undular,3.8
87164,extolling,3.8
61812,scrambles,3.8
49740,tornout,3.8
88047,vitriol,3.8
90520,chromophores,3.8
51399,eighth,3.8
55051,clocktower,3.8
30272,buckaroo,3.8
88075,syllabic,3.8
75506,concorde,3.8
31956,katabolic,3.8
25727,chimpanzees,3.8
65650,riemannian,3.8
82607,newlydiscovered,3.8
87204,unzen,3.8
95294,determing,3.8
19750,divert,3.8
99883,thysanurans,3.8
53500,mesoglea,3.8
47886,malathion,3.8
79963,petersburgh,3.8
111732,brooktrout,3.8
111614,mandrake,3.8
35685,quantification,3.8
84815,hellhounds,3.8
38873,deris,3.8
89735,convolutions,3.8
68177,swordsmith,3.8
43814,cuppa,3.8
57444,possibilities,3.8
31077,plantcell,3.8
34485,fruitarians,3.8
50467,mephobarbital,3.8
110381,isomorphic,3.8
96171,saltlimited,3.8
42253,demethylation,3.8
98391,symptomatically,3.8
76858,seismically,3.8
97014,nonabusive,3.8
79396,restenosis,3.8
101601,theatrically,3.8
111461,youknowwhat,3.8
76685,poikele,3.8
103544,ensitive,3.8
25057,laxity,3.8
75368,bushland,3.8
63353,literaturebased,3.8
73412,hymenopteran,3.8
86677,distresses,3.8
55651,dovetail,3.8
50746,danaid,3.8
48284,mulloway,3.8
36765,hypersensitivities,3.8
37264,baladium,3.8
58512,landraces,3.8
75635,verandah,3.8
53205,workability,3.8
71175,fatimas,3.8
102095,regimes,3.8
20790,in fashion,3.8
4216,grab,3.8
42484,vixens,3.8
73235,neurosurgeons,3.8
38061,homespun,3.8
85537,biologicallymediated,3.8
78934,gardeners,3.8
75214,humanfeline,3.8
97249,jabuticabas,3.8
85784,steinway,3.8
26206,first lord of the treasury,3.8
98935,nonpersonal,3.8
110724,codeor,3.8
62400,disciplined,3.8
58275,cathodeluminescent,3.8
104923,workingmen,3.8
35008,handprint,3.8
83237,homeopathy,3.8
107750,overshoot,3.8
11604,whim,3.8
6327,mccarren,3.8
106828,solitarily,3.8
90472,silicide,3.8
84221,pheasant,3.8
15965,old age,3.8
96485,sinojapanese,3.8
55858,patagium,3.8
77668,zygomycetes,3.8
35166,fronts,3.8
74642,shockabsorber,3.8
110321,lennon,3.8
64390,minimalism,3.8
50553,leipzig,3.8
103168,muggle,3.8
31642,panencephalitis,3.8
54128,totipotent,3.8
37154,accomodation,3.8
82541,pultruded,3.8
86326,ochre,3.8
80827,bantered,3.8
81311,midtown,3.8
99273,cuttings,3.8
106162,taggers,3.8
62073,blackcurrant,3.8
63971,synesi,3.8
74302,predominatly,3.8
64442,martagon,3.8
109969,ahve,3.8
43626,namesakes,3.8
52163,overrunnings,3.8
30798,hysterically,3.8
37672,realgar,3.8
107511,apartheids,3.8
96395,regeneate,3.8
75203,thinkest,3.8
103753,gravitationalforce,3.8
85396,upinto,3.8
76402,mammoths,3.8
74386,shoehorns,3.8
43287,masterings,3.8
89180,wolfish,3.8
89210,lany,3.8
85658,dyscontrol,3.8
69307,generalize,3.8
44315,diaphoretic,3.8
50102,booksin,3.8
84243,polyfloral,3.8
23621,beavers,3.8
97753,courtenforced,3.8
108586,poststroke,3.8
12847,junkie,3.8
103758,sixweek,3.8
73699,agriculturalist,3.8
52425,certaintiesbut,3.8
92170,lespedeza,3.8
46760,decorators,3.8
62386,dendrochronological,3.8
71597,fluorochrome,3.8
80866,angiomas,3.8
47621,thecontrol,3.8
45324,closedoff,3.8
70569,tolkien,3.8
108529,attorneycaregivers,3.8
31979,pedicure,3.8
45611,bingbong,3.8
104596,imageforming,3.8
85594,achondrites,3.8
69427,pylori,3.8
65054,nbc,3.8
49517,chernyshka,3.8
59494,legionellas,3.8
72846,standrads,3.8
36771,muramidase,3.8
88129,halfstarved,3.8
77687,selfpreserving,3.8
102036,oww,3.8
92678,crupper,3.8
42170,thrillings,3.8
40240,tional,3.8
8339,whiten,3.8
55600,unsoundnesses,3.8
98885,memorymapped,3.8
89391,pillowed,3.8
92402,derivational,3.8
103857,thalipeeth,3.8
104728,sentance,3.8
80758,maritsch,3.8
70880,bilbao,3.8
76101,fumarolcs,3.8
30986,dimer,3.8
88587,overpass,3.8
46277,motorsport,3.8
106164,faxes,3.8
76099,manufactureses,3.8
48716,roundoval,3.8
76801,interscholastic,3.8
89806,malone,3.8
109412,abolish,3.8
50641,quarkxpress,3.8
30932,microseism,3.8
14574,debase,3.8
37436,eyeteeth,3.8
100628,siege,3.8
105208,infidel,3.8
78105,instructive,3.8
59637,molire,3.8
26823,rafts,3.8
96800,internalises,3.8
52166,coverpage,3.8
109929,memorybuilding,3.8
29820,tonometers,3.8
89790,parte,3.8
16362,gird,3.8
34602,mel,3.8
104025,polyunsaturates,3.8
63769,kati,3.8
73672,nauseum,3.8
39817,roundtheworld,3.8
42192,reciprocation,3.8
102673,lightresponsive,3.8
105580,traceable,3.8
95093,rareearth,3.8
79616,overlords,3.8
85296,tuberoses,3.8
103172,biologically,3.8
6987,grubbin,3.8
30054,cartilagenous,3.8
11137,prise,3.8
50773,tensed,3.8
95840,eldad,3.8
83576,cocksparrow,3.8
73239,kirgiziya,3.8
84742,briggs,3.8
15450,utilizing,3.8
109454,dorsiflexion,3.8
89287,stereotyping,3.8
44295,asteraceous,3.8
75564,satire,3.8
46399,ekkehard,3.8
21981,stinting,3.8
106974,steelcut,3.8
76732,pilas,3.8
109126,pillion,3.8
49450,bulletholes,3.8
20021,sack,3.8
55613,axoplasm,3.8
80389,harrowing,3.8
79794,statesit,3.8
105217,morae,3.8
62165,koum,3.8
39906,selfinsurance,3.8
93215,nondurable,3.8
51218,microbat,3.8
96836,tensiometers,3.8
77962,lasercoms,3.8
73033,overstepping,3.8
80093,thisarea,3.8
101288,dystonias,3.8
64545,lavender,3.8
75383,carnitine,3.8
43051,petites,3.8
72475,crocheted,3.8
105952,hreflex,3.8
76112,welllighted,3.8
40299,natsuko,3.8
40300,tafsut,3.8
42658,connotates,3.8
107580,towngas,3.8
42748,schooners,3.8
112104,octoploids,3.8
104618,syringe,3.8
48545,bearish,3.8
100182,waterdependent,3.8
83094,choroid,3.8
85048,hexagons,3.8
62078,arnold,3.8
73418,asex,3.8
105876,stival,3.8
95871,dane,3.8
104748,sweetspire,3.8
61744,dnipropetrovsk,3.8
44796,jostle,3.8
111754,brd,3.8
64160,enteritis,3.8
69648,lobsterlike,3.8
111126,overdeveloped,3.8
101074,recursively,3.8
99370,splasher,3.8
81542,saver,3.8
82916,ankara,3.8
68820,spinefree,3.8
39532,sunbirds,3.8
42737,taxonomists,3.8
46428,venturi,3.8
67940,spiciest,3.8
65013,termolecular,3.8
11964,electric chair,3.8
53203,heterovalvate,3.8
107275,panax,3.8
4214,recognising,3.8
89931,mindobjects,3.8
101999,azathioprine,3.8
103744,transactional,3.8
28601,cocklebur,3.8
42322,microdot,3.8
58850,arterial,3.8
107795,soybean,3.8
102554,touchdowns,3.8
56381,sparkled,3.8
4326,midweek,3.8
111325,rootworm,3.8
68945,bucked,3.8
79667,downsizes,3.8
15290,mexican,3.8
68891,residency,3.8
93744,foremilkhindmilk,3.8
49846,postglacial,3.8
108351,starfruit,3.8
83283,calciumrich,3.8
94739,amusements,3.8
60649,twoline,3.8
100894,interoperable,3.8
82751,shampoo,3.8
5731,statist,3.8
104576,spiraling,3.8
78739,chiqui,3.8
18254,fierce,3.8
79571,intercritical,3.8
72291,armoring,3.8
35213,symmorphological,3.8
13575,populate,3.8
106749,ismo,3.8
61324,locomoting,3.8
53913,reroute,3.8
78776,frolicsome,3.8
54372,supermen,3.8
73586,throaty,3.8
104979,stratiform,3.8
42762,du,3.8
76442,diisocyanate,3.8
70802,lurching,3.8
45224,necrotizing,3.8
18286,handicap,3.8
67946,capon,3.8
50050,afromontane,3.8
45135,psilocybins,3.8
96277,radiocarpal,3.8
81025,elevates,3.8
80540,photomorphogenesis,3.8
110870,apeshit,3.8
112074,opportunisticpopulation,3.8
33610,finalization,3.8
60015,shipyard,3.8
31854,contin,3.8
94672,impassable,3.8
96302,ravers,3.8
76747,chromatophoric,3.8
45994,distorts,3.8
96666,cauleys,3.8
49027,clenches,3.8
94315,powerpoint,3.8
90276,rewire,3.8
49923,birdlanguage,3.8
61701,pitilessly,3.8
73194,gurkha,3.8
44903,preswollen,3.8
75777,oldie,3.8
112313,aristotle,3.8
67834,saltiest,3.8
89533,asphaltaggregate,3.8
80454,pinions,3.8
92333,ahmedabad,3.8
60627,westernmost,3.8
89408,enormusly,3.8
102472,africans,3.8
41003,hiccup,3.8
108543,peripatric,3.8
40449,reinforces,3.8
79366,acertains,3.8
74619,spongiform,3.8
85711,anticorrosion,3.8
50870,undoubtably,3.8
42204,radiationpure,3.8
43571,pissing,3.8
82448,tutu,3.8
97654,aggravatee,3.8
64897,fomulated,3.8
67471,neomorphism,3.8
84828,arenium,3.8
57120,mydriatic,3.8
109526,inrolling,3.8
95902,phenylmercuric,3.8
70577,leashed,3.8
41239,scrubbing,3.8
92417,costcompetitive,3.8
83032,allergent,3.8
72623,saccharum,3.8
78140,fivemillion,3.8
107660,fulgurites,3.8
85843,frostsensitive,3.8
37064,pinwoven,3.8
47070,vortex,3.8
86359,nodal,3.8
96787,ecotoxicological,3.8
75954,effecting,3.8
10819,contamination,3.8
64084,intersects,3.8
106047,deferment,3.8
102961,diem,3.8
49226,leatherjackets,3.8
24724,strangulate,3.8
11340,irritant,3.8
32429,percussionist,3.8
37160,rehousing,3.8
97512,blackspots,3.8
37450,saprozoic,3.8
30487,tridens,3.8
58278,longhaul,3.8
87333,noodlings,3.8
95512,foredune,3.8
80374,gleaner,3.8
23138,neglectful,3.8
49583,sclerotial,3.8
89510,mackintosh,3.8
83236,echocardiogram,3.8
72078,mplification,3.8
63269,gourdin,3.8
71174,hundredpoint,3.8
80725,commutative,3.8
44399,thirstquencher,3.8
78265,cholera,3.8
34544,implantable,3.8
5388,adjournment,3.8
69929,prematurity,3.8
74412,moderator,3.8
54765,addaxes,3.8
86712,cilium,3.8
10541,observed,3.8
18778,sangfroid,3.8
98755,transgenics,3.8
64220,depigmented,3.8
22276,deluding,3.8
61226,highpowered,3.8
78718,dard,3.8
76328,svensen,3.8
4271,belies,3.8
18947,judicially,3.8
71729,neardaily,3.8
32237,quickens,3.8
47585,peening,3.8
31691,thrombophlebitis,3.8
32266,manatee,3.8
37155,chauffeurs,3.8
54684,headscarf,3.8
98171,cambarid,3.8
75512,homegardens,3.8
24586,aggression,3.8
108721,endomembranes,3.8
93292,daisychain,3.8
91110,capitalism,3.8
104929,spiralbound,3.8
85445,cribbing,3.8
6311,partisan,3.8
90524,zester,3.8
90356,ticketselling,3.8
89370,insistently,3.8
94199,selfgratification,3.8
88699,meatless,3.8
85028,pietro,3.8
79467,grumbling,3.8
6036,established,3.8
91659,diagramming,3.8
102542,hairdos,3.8
98438,ethoxide,3.8
68338,nonradiative,3.8
101749,nonrecourse,3.8
49336,salacin,3.8
47382,semisocial,3.8
31881,leaflitter,3.8
69677,machaon,3.8
51052,underwired,3.8
110960,phytosanitarian,3.8
95147,hafnium,3.8
108445,coddling,3.8
73763,clasp,3.8
96050,listeria,3.8
106879,herds,3.8
110515,shadowpenumbra,3.8
5606,adult,3.8
104878,cyanotype,3.8
97804,oftenfatal,3.8
36844,reenergizing,3.8
84395,annealing,3.8
79669,earmarked,3.8
12222,mildewed,3.8
3970,religiously,3.8
99714,sepulchres,3.8
35702,scotches,3.8
103077,retentions,3.8
78722,heartbreakers,3.8
54072,nailhead,3.8
69042,pietistic,3.8
30420,entelechy,3.8
98429,enterocolitis,3.8
38440,fantastisch,3.8
38489,cooccurring,3.8
74065,subtext,3.8
34096,ambushings,3.8
19440,whitney young,3.8
39516,morphogenetic,3.8
70700,paulhenri,3.8
56431,brownishblack,3.8
35872,homophobes,3.8
109225,spectrally,3.8
60850,appendixs,3.8
28794,spectrophotometer,3.8
53244,discoidal,3.8
69244,parasiting,3.8
73539,wishers,3.8
26187,detonate,3.8
97750,singlelane,3.8
90080,stonewash,3.8
4688,fronting,3.8
60593,centralwestern,3.8
103387,inchworms,3.8
49118,neutrophiles,3.8
76146,nonremovable,3.8
101130,waterweight,3.8
54789,outsiders,3.8
103573,auroral,3.8
25107,dissembling,3.8
40935,encystment,3.8
42276,shapedbodies,3.8
60199,brahmin,3.8
62884,tonights,3.8
89005,roy,3.8
101205,negroids,3.8
49451,electorates,3.8
108333,evocative,3.8
43801,chaplin,3.8
30157,unhappinesses,3.8
75692,asteroidal,3.8
45280,sps,3.8
4685,beefin,3.8
53974,mori,3.8
87386,shantung,3.8
49748,ourward,3.8
82386,statechartered,3.8
102289,concernedwith,3.8
96261,inherantly,3.8
54742,hacksaw,3.8
92167,mosquitofish,3.8
44317,protectant,3.8
31270,benders,3.8
78918,medicaid,3.8
40911,phytophagy,3.8
35352,dermatophytic,3.8
86612,denvers,3.8
32016,anthozoa,3.8
108474,gemquality,3.8
48232,haloperidol,3.8
67348,beautifiers,3.8
102553,valuesbased,3.8
15760,seconds,3.8
97001,bipod,3.8
56391,replete,3.8
87167,inflexibility,3.8
106740,gforce,3.8
77335,billbugs,3.8
37092,textus,3.8
99471,euglenoid,3.8
47432,gluconate,3.8
44235,stepladders,3.8
105929,keeshond,3.8
90699,betablocker,3.8
56170,spondylosis,3.8
63621,proboscides,3.8
23141,oppressively,3.8
6502,burglaries,3.8
66492,trachea,3.8
75068,redpurple,3.8
22388,accolade,3.8
60160,surfswept,3.8
98708,greenstick,3.8
69508,lidocaine,3.8
83551,carbori,3.8
112341,wellarmored,3.8
8709,painful,3.8
104410,oneforth,3.8
89127,equative,3.8
14982,sweeping,3.8
98018,phytoecdysones,3.8
111800,loquat,3.8
109055,perloline,3.8
59428,noncoas,3.8
13076,unaccented,3.8
100579,penoscrotal,3.8
87939,deactivation,3.8
38424,disenfranchise,3.8
106844,nonincremental,3.8
11975,debilitating,3.8
18183,cursorily,3.8
30085,isbound,3.8
85352,flowmeters,3.8
39220,associationencourages,3.8
54544,betacell,3.8
90566,leafcutter,3.8
67360,pubs,3.8
44313,meroplankton,3.8
84974,dulled,3.8
44076,enterprising,3.8
75729,charlatanism,3.8
112161,selfpwned,3.8
24596,presumptuousness,3.8
39973,sheraton,3.8
90068,tabloidization,3.8
102944,dignityintrinsic,3.8
22282,inflexion,3.8
66978,leaved,3.8
111584,inday,3.8
31558,blastoff,3.8
47943,wringing,3.8
88010,biorefineries,3.8
77963,doorstops,3.8
48837,nonsoluble,3.8
79618,wholefood,3.8
107778,sulfonyl,3.8
36439,bottleconditioned,3.8
5379,perquisition,3.8
37273,wei,3.8
36799,stromatolites,3.8
67464,lloyd,3.8
107461,stillgaseous,3.8
105807,solenodon,3.8
6269,relaunched,3.8
98286,toboggan,3.8
32613,potentiations,3.8
35919,offtimes,3.8
36769,prodigies,3.8
107113,nitrogren,3.8
57337,underclass,3.8
10349,packable,3.8
8701,inference,3.8
81079,jpgs,3.8
100902,nerfed,3.8
35935,struggler,3.8
59730,marss,3.8
94378,resplend,3.8
92472,firststage,3.8
30652,heterogeneity,3.8
104321,diatebes,3.8
76197,ovulationinducing,3.8
36228,marinate,3.8
24564,hard up,3.8
46099,ivermectin,3.8
51697,oldworld,3.8
58261,periportal,3.8
73976,deterrentto,3.8
55854,venomproducing,3.8
36814,rationalizing,3.8
86689,saprobe,3.8
99291,ammonouricotelic,3.8
53957,dishwashing,3.8
76831,circumglobal,3.8
67747,peterborough,3.8
43381,sericea,3.8
20559,commingle,3.8
89737,noctuids,3.8
81746,rattrap,3.8
43889,silverleaved,3.8
65445,iniesta,3.8
80693,glycolate,3.8
5381,ministration,3.8
26190,burst forth,3.8
61442,interply,3.8
35023,spasms,3.8
41374,microsporidian,3.8
67173,lymphocytosis,3.8
15456,solomon,3.8
81107,onionlike,3.8
78804,frogskin,3.8
52486,superrich,3.8
107527,neurovascular,3.8
56756,colourtinged,3.8
60493,hummocks,3.8
77185,electrotonic,3.8
46756,nitroprusside,3.8
57001,kayaking,3.8
66631,taxiing,3.8
31794,stovetops,3.8
81995,penknife,3.8
59526,hallmarks,3.8
97031,mausoleums,3.8
54200,cachalot,3.8
107496,mushers,3.8
45860,acteristic,3.8
108796,choreograph,3.8
85222,poliomyelitislike,3.8
98623,lactoovo,3.8
60507,diarhea,3.8
30412,marrakech,3.8
58120,epizoic,3.8
1774,facetoface,3.8
52236,meiofauna,3.8
64383,pullout,3.8
47815,exclusions,3.8
45141,ketamines,3.8
52529,transpiring,3.8
78128,resectability,3.8
74853,hydroplanes,3.8
41046,fibreglass,3.8
47451,cordovan,3.8
86033,ttk,3.8
49922,ninthlowest,3.8
19891,swan,3.8
19886,aided,3.8
82887,telos,3.8
41261,blindfolds,3.8
50279,teenagers,3.8
47492,conceals,3.8
15775,fierceness,3.8
39735,syncytia,3.8
94954,slowpaced,3.8
52830,allah,3.8
4120,mugged,3.8
47413,destabilization,3.8
33329,dysprosiums,3.8
79818,cystoid,3.8
27749,shoddy,3.8
76619,googles,3.8
89426,telium,3.8
49968,champing,3.8
46171,vocationally,3.8
91599,gillis,3.8
44274,dwarflike,3.8
7478,textures,3.8
64863,extraordinaire,3.8
30292,pediatrician,3.8
111685,bewitching,3.8
103724,puppets,3.8
79273,copulations,3.8
19447,hieroglyphics,3.8
72685,fishhook,3.8
53800,tbs,3.8
70140,platyhelminthes,3.8
50274,balsams,3.8
72005,aschochyta,3.8
51236,sixteenth,3.8
10638,field of view,3.8
83981,chicories,3.8
54342,neologisms,3.8
75461,moodchanging,3.8
48749,imagesetters,3.8
46092,mannoserich,3.8
107654,primula,3.8
90624,substace,3.8
4179,whereupon,3.8
3421,threat,3.8
65182,electrographic,3.8
92577,summarising,3.8
45264,psoralens,3.8
55328,reviewed,3.8
111824,turan,3.8
59140,tingled,3.8
93640,conidial,3.8
96059,varnishlike,3.8
13078,vowels,3.8
42763,tureen,3.8
107840,chews,3.8
27114,gluttony,3.8
78736,solidagos,3.8
51734,perl,3.8
97413,causative,3.8
74758,corenel,3.8
65147,wolfnursed,3.8
87044,dunng,3.8
75372,longshoreman,3.8
104213,sonographic,3.8
70499,arums,3.8
65939,reaffirmed,3.8
89121,anosmia,3.8
46871,chortling,3.8
46670,muchloved,3.8
105870,sog,3.8
43804,bushtit,3.8
81835,pawnees,3.8
76207,huazi,3.8
89020,intraepidermal,3.8
67609,synthesist,3.8
62551,andonatsu,3.8
27795,wrongdoer,3.8
43466,hone,3.8
69960,truancy,3.8
93040,scrapies,3.8
32875,smuggler,3.8
89900,lowness,3.8
83432,primulas,3.8
94537,huitzilopchtli,3.8
35879,skittles,3.8
52683,deferral,3.8
109611,fouling,3.8
86466,bulking,3.8
92013,otherfeeders,3.8
107529,beachgrass,3.8
79209,caramelise,3.8
98461,easytounderstand,3.8
70932,coumarin,3.8
104294,perinasal,3.8
101662,helically,3.8
92522,preprogramme,3.8
56573,pentose,3.8
87751,consumerrelated,3.8
36095,titanias,3.8
13921,caca,3.8
60974,vitamind,3.8
89035,railline,3.8
72348,weatherbeaten,3.8
22319,max ernst,3.8
95623,damasco,3.8
67363,mesoclises,3.8
87963,fiddlehead,3.8
45316,mayhaw,3.8
98713,dannunzio,3.8
104233,membraned,3.8
76711,tolling,3.8
60130,cath,3.8
43394,guinean,3.8
100667,juxtapose,3.8
52179,hollowedout,3.8
67447,hospitalbased,3.8
100308,hryvnia,3.8
68898,alluringly,3.8
71179,iteraton,3.8
78517,rectum,3.8
43644,fluke,3.8
95159,megabyte,3.8
71049,netshow,3.8
89683,olivelike,3.8
29699,caret,3.8
50833,caracal,3.8
81369,sawteethes,3.8
59207,nword,3.8
67196,gawk,3.8
70829,panna,3.8
62732,groynes,3.8
32603,pidgeon,3.8
106084,fathomless,3.8
67651,fedups,3.8
94324,catena,3.8
112039,rocksolid,3.8
767,eyes,3.8
54345,hybridise,3.8
59942,monthe,3.8
88360,nonmembers,3.8
107871,polyhydric,3.8
80468,stadiums,3.8
43264,highaluminum,3.8
76502,tessellation,3.8
41286,keycard,3.8
79183,laundries,3.8
35123,overheats,3.8
81217,reinvestigate,3.8
37513,consummation,3.8
83058,sartorial,3.8
76686,soarers,3.8
83723,absented,3.8
16312,fashionable,3.8
84891,cleaners,3.8
50086,creped,3.8
61675,priating,3.8
58983,intersex,3.8
61325,contoured,3.8
10806,experimental,3.8
62012,texturizing,3.8
38968,ostentation,3.8
75414,sukiyaki,3.8
57513,buckle,3.8
102791,unmold,3.8
4503,blaming,3.8
37478,sublethal,3.8
86593,procoagulant,3.8
48954,sixer,3.8
104998,bickered,3.8
34625,wracks,3.8
35013,sc,3.8
3349,harmonious,3.8
88126,velious,3.8
45616,cyproheptadine,3.8
55936,keychain,3.8
69978,yuji,3.8
91088,phenylbutazone,3.8
65609,segregration,3.8
72292,croplands,3.8
35576,toileting,3.8
55194,kerrys,3.8
106444,obsessions,3.8
40892,subfreezing,3.8
6257,showroom,3.8
100068,nanotechnologies,3.8
105933,ochtodene,3.8
91591,granddaughters,3.8
97013,ingestable,3.8
87474,ethylmercury,3.8
86755,bottlers,3.8
110099,camaraderie,3.8
100754,somerset,3.8
91269,lyme,3.8
7446,incorporated,3.8
22277,modulation,3.8
98549,tether,3.8
96305,needtoknow,3.8
50607,inthose,3.8
102919,idiophones,3.8
78859,overbreathe,3.8
54791,partitioned,3.8
33359,motivates,3.8
15267,brickshaped,3.8
87157,blowfly,3.8
66746,kaori,3.8
25109,pretension,3.8
109918,antral,3.8
44232,belch,3.8
93097,spanked,3.8
100964,orthopraxis,3.8
71766,kypes,3.8
34328,waistcoat,3.8
85683,anorthisite,3.8
61065,beefalo,3.8
68335,nadw,3.8
40882,husky,3.8
101397,piconewton,3.8
92311,tatoebaaddict,3.8
55383,unfortunatley,3.8
108526,dracaena,3.8
78004,kniphofia,3.8
18144,book binding,3.8
8127,thrusting,3.8
85031,jurnal,3.8
81433,engorged,3.8
44749,microcline,3.8
58151,cutlery,3.8
86814,menin,3.8
65869,mopane,3.8
51930,intaglio,3.8
80055,bestabsorbed,3.8
41556,taipan,3.8
21634,spire,3.8
33083,hatboro,3.8
4112,breds,3.8
101204,streetcorner,3.8
65426,devastatingly,3.8
67251,allotetraploids,3.8
102939,bloopers,3.8
97384,navicular,3.8
75673,canistels,3.8
92356,gogetter,3.8
104027,ferret,3.8
72678,midbrain,3.8
89779,haley,3.8
37744,oracles,3.8
88611,db,3.8
18373,amorous,3.8
74081,frei,3.8
45678,wingtips,3.8
33120,pedicels,3.8
7453,put away,3.8
96560,regnerative,3.8
48823,miru,3.8
99489,algaes,3.8
97162,encourgages,3.8
107724,semivoltine,3.8
76769,pollywog,3.8
48881,indenture,3.8
75416,trkc,3.8
25945,tennessee river,3.8
22704,libber,3.8
78537,humancreated,3.8
66593,facilitators,3.8
52634,flashgun,3.8
81426,reproduc,3.8
98564,postfeminist,3.8
47800,zyplar,3.8
64088,flaser,3.8
79478,schlumbergera,3.8
72346,perforce,3.8
57992,keratins,3.8
75846,zamenhof,3.8
66956,reenchantment,3.8
15170,posterior,3.8
48800,meatloaves,3.8
54803,cardiovasculardisease,3.8
106829,solanaceous,3.8
90154,seedheads,3.8
86850,noncoding,3.8
96066,bluffer,3.8
81808,sweeps,3.8
32889,caprine,3.8
26848,distastefully,3.8
88374,pulpbased,3.8
55468,vibrance,3.8
32285,thompsons,3.8
86613,gayals,3.8
81494,resitivity,3.8
40061,trespassings,3.8
74587,deponent,3.8
63758,cosmetology,3.8
53763,expectorations,3.8
45610,ohoh,3.8
10412,preference,3.8
44036,papier,3.8
50572,lapsed,3.8
69714,antiinfectious,3.8
105634,stemlike,3.8
31233,abolishes,3.8
97482,incidently,3.8
110390,striate,3.8
57690,oppressors,3.8
46491,becker,3.8
74832,budsport,3.8
70083,pneumonia,3.8
57971,conformal,3.8
42654,strictures,3.8
4820,wiki,3.8
59055,longlines,3.8
67814,hormonedependent,3.8
36340,lite,3.8
92320,handrail,3.8
72756,chitterlings,3.8
75732,ladybird,3.8
62381,graviton,3.8
37210,creak,3.8
74413,nonconductor,3.8
37404,dictum,3.8
91077,locators,3.8
99947,recharger,3.8
90518,agricultures,3.8
23907,picky,3.8
109500,cutflower,3.8
68060,grison,3.8
76350,superfund,3.8
77614,householdbased,3.8
72965,dows,3.8
107690,earmarks,3.8
61819,uniaxial,3.8
26189,unleashed,3.8
96470,myopathic,3.8
59350,ultraman,3.8
73317,dormitories,3.8
96329,creepy,3.8
25914,parcelling,3.8
106521,inflammations,3.8
83165,holoprosencephaly,3.8
52227,concubinage,3.8
99160,pakpattan,3.8
49020,cudchewers,3.8
44336,pigna,3.8
75005,steelstrings,3.8
68093,intraradical,3.8
92690,semierect,3.8
88902,myopes,3.8
79022,curanderos,3.8
110272,oildetoxifying,3.8
69588,phonolite,3.8
75886,broomrapes,3.8
12177,romantically,3.8
73248,metacode,3.8
52286,regionalize,3.8
93029,requisites,3.8
76284,humidifier,3.8
57952,pheromones,3.8
69533,phototherapy,3.8
109005,nattou,3.8
58919,ards,3.8
87571,anesthetists,3.8
53664,washers,3.8
67049,motorneurons,3.8
85830,maltsters,3.8
109151,beep,3.8
60098,microclimates,3.8
70307,wingbeat,3.8
83119,plutarchs,3.8
69855,repetive,3.8
62852,shinano,3.8
65597,clamping,3.8
36252,octahedra,3.8
94579,teriyaki,3.8
28216,unappealing,3.8
36678,xz,3.8
56765,eachform,3.8
22299,calendar method of birth control,3.8
49012,stepwise,3.8
94156,harolds,3.8
39829,sprintings,3.8
98918,radiogram,3.8
91815,agenors,3.8
112645,starveness,3.8
46245,tradtion,3.8
81591,colonialist,3.8
9482,childlike,3.8
98531,asos,3.8
105741,wheelie,3.8
42714,imber,3.8
30233,cyclase,3.8
77694,manangement,3.8
94373,seventieth,3.8
86796,overcook,3.8
89196,bettong,3.8
49730,sophists,3.8
65740,growh,3.8
46631,fatemapped,3.8
69878,acutal,3.8
96965,grumps,3.8
48824,rou,3.8
110907,floorball,3.8
71547,windowsills,3.8
43117,coxsackievirus,3.8
50993,bennett,3.8
106959,ren,3.8
68774,peglike,3.8
73453,subpersonalities,3.8
73513,melibiose,3.8
85153,raptors,3.8
70656,mariculture,3.8
71193,selffulfilling,3.8
108354,virologies,3.8
98842,deathbeds,3.8
98346,electrovalent,3.8
54631,aerosolization,3.8
