OG_Index,Word,Score
14976,intentional,4.488665713271493
11530,pointed,4.48883218348794
9013,handling,4.489032726352648
23628,smoothen,4.48914040696846
974,wine,4.489174307803666
27141,antique,4.489313782384725
24583,unmeasured,4.489410510340693
22216,extemporaneous,4.489795970064807
15448,pertain,4.490055667539901
20650,deviant,4.490070621076074
27956,flange,4.490112114947349
13912,computed,4.490166428583816
17808,molten,4.490169846935014
15921,cover girl,4.490419335144223
16225,heraldic bearing,4.490547802293696
7746,establishment,4.4906321886715554
1588,needed,4.49068407500388
24084,drippy,4.490705556494444
17809,jacket,4.490952390809385
25770,nonflammable,4.490986550840886
8058,quantities,4.491351626704992
3608,redness,4.49168942823456
27137,hirer,4.4919924098130455
21167,mulishly,4.492075457551612
24122,atbat,4.492128272530933
20484,pictorial,4.492184164474317
19071,precedency,4.4922076278292575
21854,emanation,4.492397188771686
14125,ornament,4.4924695429435495
15609,insolent,4.492564426180324
14805,streamlet,4.4928986155127415
4470,critisize,4.492958270867942
27841,upturned,4.493248467728518
19162,panhandle,4.493771668236111
15783,pert,4.493826933168164
14749,scrambling,4.493942473628899
20420,bovines,4.494279849947471
24132,thrashing,4.494348992544163
3383,board,4.494462704132012
14035,natural action,4.494968500444628
21611,blaze away,4.495349172944561
23187,teeming,4.49543758600006
2441,barley,4.495536825382463
8596,unsound,4.495813677295798
18812,deplume,4.495923304024382
9459,stable,4.4963349548742295
3634,cerise,4.496387107642857
16671,landlocked,4.496639761540769
24083,drippiness,4.496780752657724
16779,granulating,4.496794885324476
12285,densely,4.497192388441385
3144,commodity,4.497197167830557
18322,car park,4.497230302165501
2871,arranged,4.49758215951883
11071,depression,4.497716955693417
5553,outgoing,4.497813530664245
8777,phenomenon,4.497957029551406
13274,cabaret,4.4980863029371525
973,finished,4.498232818316722
12282,metropolis,4.498509494116454
23425,meatpacker,4.498764344046967
24563,reek,4.498843911517531
27908,sempiternal,4.498896675155365
14760,sputter,4.499024904229905
22836,hard worker,4.499257804730192
11992,paid,4.499415181081454
21820,bloodrelated,4.499514500229601
19152,locoweed,4.499520409138099
28100,crape,4.499775761473702
2368,undaunted,4.5
872,messages,4.5
870,receptors,4.5
2240,nonsense,4.5
1850,park,4.5
869,touched,4.5
875,release,4.5
1858,twice,4.5
2281,complexion,4.5
2193,ups,4.5
2568,discpline,4.5
1859,row,4.5
2443,trusting,4.5
877,endorphins,4.5
1003,types,4.5
2389,required,4.5
710,tells,4.5
133,disappoints,4.5
2208,accomplish,4.5
2477,thoughtless,4.5
1004,binary,4.5
552,helping,4.5
176,impatient,4.5
2590,choice,4.5
876,chemicals,4.5
2582,behave,4.5
2489,negligent,4.5
2145,nara,4.5
2194,downs,4.5
592,oaken,4.5
2589,wise,4.5
24791,untoward,4.500010155292328
17794,smolders,4.500014493566704
10871,mouldy,4.500077964500509
26381,strontianite,4.500099402661004
9636,depended,4.500296491626729
18326,secale cereale,4.500633231302153
21170,pigheadedly,4.500659755069385
14082,habitation,4.50067469750783
17743,demonstration,4.50075472042976
14118,ties,4.500874735874826
6096,usability,4.500898266009787
23711,prelim,4.500984525967257
10111,places,4.501076291707835
8901,skull,4.501535941158917
2853,confused,4.501547976297703
13695,stain,4.501633412093652
15463,infernal region,4.501923839142667
23015,puckish,4.501953407464826
15467,nether region,4.50212886800384
7911,reversed,4.502395003838107
13058,perceiving,4.5024686805939975
25504,manful,4.502521394855363
13169,domesticate,4.503047259368965
19724,kidnap,4.503062270389751
17099,burnished,4.503120428474995
21333,phellem,4.503163042419495
24444,pettish,4.503683398283702
18188,pridefulness,4.503856003860553
11986,postage stamp,4.503869922969866
8774,periodic,4.504241350153211
14685,scamp,4.504538650473855
14754,disorganized,4.504751796180604
194,true,4.504768091363504
7921,turning,4.505188228152873
20625,swarm,4.505599662774278
13299,infected,4.505659442040023
21329,bottle cork,4.505913380579785
18538,fellowship,4.50605532047094
24130,drub,4.506160418311489
5523,fascinating,4.5062437592828894
23214,milled,4.506401179425156
24125,mouselike,4.506535478861194
18560,synthetic,4.506771377601485
2656,electrical,4.506785515560521
8911,trough,4.506971700972296
24131,thrash,4.507164776017043
26509,trave,4.507192176861253
3172,flock,4.507528792012812
6186,guidelines,4.508023477382355
15487,netherworld,4.508072684162412
12277,go under,4.508074710466968
15242,goodly,4.508162860575828
1580,difficulty,4.508170556172088
2856,clarity,4.508362754268644
13298,risk of infection,4.508566400415316
3386,devices,4.508580962373258
16525,auspicious,4.508805841823138
1820,knees,4.508984297727384
15096,lingua,4.509142735114954
10695,wreak,4.509189005829503
19723,abduct,4.5092220491308765
22593,lemonflavored,4.509267889617865
2682,gasoline,4.509464516610026
23170,wiggle,4.5096183198770285
19072,antecedence,4.509984680096033
3007,towards,4.510164711262592
21986,entreat,4.510228797501669
12918,tenor,4.510235180197476
26500,clean up,4.510241816389812
2660,constrict,4.510302363202727
3085,region,4.510458042914765
18554,candle flame,4.510656264563488
16893,protuberance,4.510694967043974
9681,notify,4.51073719709586
19151,green goddess,4.511149273362291
20969,toughie,4.511408435806668
7954,improper,4.51148297402114
10788,arouse,4.51148549288861
17038,in front,4.512232890804816
18960,writhe,4.5122877367303
6097,ephemeral,4.512429907926819
3134,steep,4.512445934779972
27326,ptyalise,4.512482319666418
27223,punting,4.5125140122332885
8909,cattle,4.51315482974221
2995,bait,4.513297163543834
26561,comeon,4.513297163543834
11994,crush,4.513386818203282
12348,savoirfaire,4.513495382807322
6416,cars,4.513579507899925
18537,xi,4.513707217453014
17884,payable,4.513758580250985
27970,camping area,4.513972073230819
12047,treaty,4.514050741076679
21227,closing off,4.514123589791854
22834,buckle down,4.5143479578238335
20632,pesterer,4.514646847780312
2828,rugged,4.514679856968206
15919,adorable,4.5146807047463335
22249,cloudy,4.514853871782164
24129,clobber,4.514925030638258
24485,generated,4.515202466099461
21831,blessing,4.515266621336757
27971,camping ground,4.515359955023168
19443,utah,4.515496079719616
22427,perquisite,4.515794611752648
15241,goodish,4.515825365325716
26560,chimney,4.516247102455433
3414,supervisory,4.516328682788402
27335,monish,4.51638216551049
22426,exclusive right,4.516415505903216
9358,tune,4.516810843995833
7731,retire,4.516816722358381
26948,reflexion,4.516928619054976
5114,centre,4.517143610165031
20186,utility,4.517491332321776
14822,undistorted,4.517569485772642
12349,forwardlooking,4.517780082160576
2877,mildly,4.517872878452659
19865,submerge,4.5180171739733215
22035,mackerel,4.518090074497887
2872,upset,4.518213645750185
26817,avariciously,4.51825092097734
11990,stuck,4.518468944540762
15475,pericarp,4.51853793773314
14875,brace,4.518572954516653
11863,dramatic play,4.51872150572177
12692,snatch,4.5187785138255725
21352,celibate,4.519037170835562
8768,sequence,4.519145080128686
12350,in advance,4.5194442291028105
14879,structural,4.519925591948658
27030,howitzer,4.519970357134806
20182,inflame,4.520032848417123
1930,planet,4.5203887270654
18815,perpetrate,4.520422631699389
17989,sum of money,4.520436019292804
4,themselves,4.520436773463935
22100,catastrophe,4.5206686632824775
20676,faso,4.520688075281035
2874,afflicted,4.520706723292777
27982,chadic,4.520927730818687
14752,unintelligible,4.52101193873774
3640,valuable,4.52104321948346
20703,southwesterly,4.521101052375136
14225,cordate,4.521126348464658
17879,befool,4.521299316892241
6094,contextual,4.521430740681765
8586,coping,4.521645374713343
12494,bullet train,4.521717409102206
14813,taxonomic,4.52184530095528
2172,count,4.522040374047671
17039,forrader,4.5221066953089775
8781,repeated,4.52218249436258
19005,tolerated,4.522209580504931
12312,unshaken,4.522221962534901
22127,idaho,4.522434341871188
16224,armorial bearing,4.522642247411448
5098,exhibition,4.522801066259403
7912,thwarting,4.522801456064452
18959,wriggle,4.522967240056735
11842,diddle,4.523019670332391
14224,jump,4.523062883958731
24211,chum salmon,4.523086428300196
12270,unbounded,4.523822657195305
20163,sassing,4.523953642611385
18958,wrestle,4.524493147363987
27281,obscureness,4.524770109554515
9380,prophet,4.524786329727695
24803,teachable,4.524821992102672
22520,clay sculpture,4.524844150694556
21386,punt,4.524913773932807
16888,pulverize,4.525116402704867
8914,campsite,4.525148376482691
26559,keg,4.525339410421759
13300,run a risk,4.525606063701933
25749,letter writer,4.525616533551624
8604,limitless,4.525627150122398
15606,athletes,4.525677041235376
7188,environment,4.525703639209162
9305,surround,4.525870056662114
21311,stud,4.525891808180495
25506,manly,4.5261306406089465
16025,wings,4.526130914780283
22757,unironed,4.526192688315776
27015,involuntariness,4.526511073973787
18298,songlike,4.526624846319585
14681,scalawag,4.526875419271095
9133,rebuke,4.52691379748245
12347,worldly,4.527151888422072
13057,looking at,4.527217791244931
8810,disceptation,4.5272228346734575
8811,disputation,4.527267306230589
7751,returned,4.527306965940876
14740,racist,4.527739277558202
8510,impressive,4.527878913410185
9471,buds,4.52791065996517
25637,side arm,4.528075030015839
3598,wrongdoing,4.528115476209863
21812,kinsperson,4.528119900583706
21817,tribe,4.528126135178574
12333,waterwashed,4.528135519316854
7757,surgical,4.528163852776563
25250,cameroun,4.528294019185632
7263,preliterate,4.528387313525981
15240,salubrious,4.528420001802129
24133,hearts,4.528524654177445
23658,donkeywork,4.528680315050086
10259,bat,4.528780834887654
14689,muck about,4.528835500999845
24440,fractious,4.529019108437103
25600,hushed,4.529374378082693
9774,broker,4.529587385198934
10438,disruptively,4.529589454850406
14883,squarerigged,4.529643440168053
26757,carthaginians,4.529805435445238
13562,ad,4.529819765709668
19922,luke,4.529864052540471
2710,opening,4.530020496505474
23533,poetise,4.530065828902159
3415,meters,4.530077240144233
25753,pressman,4.53014790660642
14675,fairies,4.530258638445094
2661,carburetor,4.530430656024077
16714,sportsmanship,4.530903757187766
7906,perverse,4.531015009334835
19870,batsman,4.531070219975053
8779,recurring,4.531148063304564
2645,circuits,4.531426522176197
9684,rede,4.531435492394321
16891,boss,4.531492829429741
26644,deepening,4.531535917303754
22921,sess,4.531581146042203
26502,square away,4.531708527648897
27283,reconditeness,4.531709257764373
22522,moulding,4.531757913537718
20600,banquets,4.532169266073704
1275,behavior,4.532196478589305
15466,abode,4.532397148839043
15238,good for you,4.53260115191717
9026,collar,4.532768805193463
2224,mali,4.532831748906634
28101,crinkled,4.532942540577686
10258,poured,4.5329861866950285
8594,halfbaked,4.53300854632087
8808,helm,4.53303623533133
2840,narrow,4.53323148430017
20048,pockets,4.533391912606026
15483,refueled,4.533498439403714
3298,cakes,4.534391510366129
11033,ivory,4.534457139545553
13301,take a chance,4.534653253647587
20599,cater,4.534685857416311
19141,fume,4.535082938556217
20603,plywood,4.5350888319192055
20161,backtalk,4.535385236805426
14609,pervading,4.535533308487895
11804,mexico,4.535628946908158
24080,meagerness,4.535728049338497
11145,life story,4.535943228196612
2986,magazine,4.536064782491445
19144,pests,4.536127172645555
13079,syllables,4.536350542539321
13059,looking for,4.536357210949875
23630,smooth out,4.536409496029366
18191,plume,4.536428418090191
15510,automaton,4.536492111097092
15600,oral fissure,4.536526962816409
18842,tricksy,4.536803646399212
11135,tranquility,4.537054871498219
23535,poetize,4.537198304469086
27985,tree trunk,4.537603190037283
2634,sustain,4.5376496435620615
11248,missing,4.537686380313536
27143,ratty,4.537715123604528
11143,biography,4.538013730592052
2686,insufficient,4.538049666109444
23420,lizard,4.538213913164565
20486,correspondent,4.5383028868057735
24398,indefensible,4.538605982885878
3616,swelling,4.538655207270296
15092,clapper,4.538876081254741
18841,sly,4.538893657539641
23013,implike,4.538933658453972
15444,allude,4.538952715866553
9679,apprize,4.539175100220813
16713,sportsmanlike,4.5392487181377055
11857,reproduces,4.53929273606201
20174,forevermore,4.539334871905143
21924,centrifugal,4.53937656262795
10979,appreciation,4.539709674187339
15283,stage business,4.539719511244719
10978,recognise,4.539785282740621
24789,muck,4.539897815864636
27033,shells,4.54001556411291
19156,sens,4.540028119322606
28034,raspberry,4.540055601449077
27166,frosty,4.540609910580864
6092,integrated,4.540618610052157
18839,garbage,4.540658277485659
17496,installment,4.540660968557291
9111,curl,4.540665369338962
9027,harness,4.540766216312816
21833,embrocate,4.540973235082561
16884,stomp,4.541060804010031
20181,fire up,4.541074629180687
10251,spacing,4.54114583268025
10435,bargaining,4.54125166560225
18552,tan,4.5412608660169305
20717,kink,4.541542589827175
17857,southwestern,4.541576425086614
24564,vapour,4.541585608893652
15244,sizable,4.541834189572103
10061,grinning,4.541870942570921
24584,boundless,4.542261395832588
27906,dateless,4.542367279078841
7905,resistant,4.542599538839393
14874,couple up,4.542621612194025
10867,moldiness,4.542844157900853
7956,misdeed,4.543037660285554
2892,grief,4.543059327555169
1928,wide,4.543111180296725
14744,antiimmigrant,4.54320445036953
8599,softheaded,4.543905136508426
22144,portly,4.543927880045796
15491,blazing,4.543976261945579
13389,algeria,4.544003326133753
14235,camp,4.544081055739263
14602,transubstantiate,4.544239124309791
11039,intensively,4.544352812723403
24442,peckish,4.544532708772254
16895,emboss,4.544557238933206
2831,depressions,4.5445873724716135
3423,sold,4.544611512786905
27329,spue,4.544691413159237
24574,barque,4.544859040495997
21131,obscurity,4.545091790791348
21313,vault,4.545149265164387
25251,republic of cameroon,4.545323393661138
16710,uncontaminating,4.545357046091861
21816,kinship group,4.545454774706545
20678,senegal,4.54546607229781
23659,drudgery,4.545624890998575
28211,vesica,4.545641099656036
13018,garden truck,4.545652879738245
17789,ignited,4.546157438203605
23022,muzzy,4.546311996180655
9134,cautionary,4.546339600938456
3375,tableland,4.546425649454194
2905,swaging,4.546611746666151
16781,metric grain,4.5470093074944335
9458,salts,4.547359759543167
8598,pitch,4.547502233288211
7953,wicked,4.547615278484774
20189,gnaw at,4.547886962383124
24098,pulsate,4.548227564964988
26074,emphasise,4.548307998364537
5519,informative,4.548344786677769
9599,semiconductor,4.548646035213266
14826,objective lens,4.548705488822564
26563,sweeter,4.548721251756021
21169,obstinately,4.548785318232945
17878,tomfool,4.548914694810244
19145,dope,4.548982981809634
18556,textile,4.549088740108917
23019,foggy,4.549094679126143
20819,disciplinal,4.549400611461971
9019,humiliate,4.549578233952548
8804,bet,4.549640022578692
26627,noses,4.549691926061982
27907,presumably,4.54995255511141
587,healthy,4.55
2199,ignorance,4.55
766,opened,4.55
2581,careless,4.55
23745,thievery,4.550267928021587
2692,nose,4.550318957814678
14559,zeros,4.550627245437664
24089,mushy,4.550781866487527
2650,breathing,4.5508020836974925
3405,special,4.550872481269934
21907,comedies,4.550929770614272
3643,hardwood,4.550988460894804
21918,willows,4.551189663449959
8799,mutilates,4.551331590347918
20961,gastric,4.551801482140547
24176,terrasse,4.551932910378627
26618,domestic ass,4.551963183712382
18970,aphids,4.55199068197301
19155,mary jane,4.552508220050625
25634,treadle,4.552516272824501
27167,wintry,4.552670325346362
2890,victory,4.552943114923416
20449,stigmata,4.553173642319396
16898,bonny,4.553178836528343
22101,irremediable,4.553282007436616
21388,touches,4.553593317179714
14748,climb,4.553593806099979
18328,rye whiskey,4.55378308707197
13918,obscenities,4.553989248711762
14684,scallywag,4.554086921189273
24097,pulsation,4.554201081617157
15979,vauntingly,4.554205652853726
7617,agency,4.554235374583427
17877,saphead,4.554249958165562
22983,overhand,4.554321404673142
15943,riant,4.5547627238601205
27144,tatty,4.554785749459307
894,niger,4.55479891490409
18955,squirm,4.554984393895869
12696,undisclosed,4.555106408796936
13304,put on the line,4.555359487225987
17882,coldtemperate,4.555421710549767
2827,trained,4.555541749888835
15511,golem,4.555587635965714
14891,duad,4.555831848072033
27324,pike,4.556137580206528
21425,ordinance,4.556312578807064
6926,raped,4.556467443890105
16903,evenhanded,4.556588057709599
26034,fade,4.5570702416357065
13020,green goods,4.557135570390348
21857,onward motion,4.557293171549883
17802,badge,4.55749079486295
3623,reddened,4.557579909871079
27984,hausa,4.5582335073850455
21815,kindred,4.558276655227739
4500,falsely,4.558790313445044
23689,beamish,4.559246733964949
9444,origin,4.559430351698105
3312,icy,4.559612781310302
10135,malleable,4.559744722173408
18192,waterproof,4.559808625855482
3341,stress,4.559938583394849
14683,reconstruction,4.560006948489164
11801,kernels,4.560570560059836
1366,plane,4.560626388141806
7735,bonds,4.560674607387212
22129,twinned,4.5607983437822135
24487,perforations,4.560801503505084
10260,slimy,4.560913583149004
14741,skinheads,4.56096700116567
22103,tragedy,4.561734044476662
21351,downwardly,4.561795576415915
24086,mushiness,4.562016046352824
15944,mirth,4.562317217075884
1913,holy,4.563243979330779
14704,expels,4.563592520284177
21610,blaze out,4.563681596645415
9665,condtion,4.563742599362445
14682,southerner,4.563910021623848
16899,comely,4.56395281327703
27683,reginald marsh,4.564147389086361
13302,take chances,4.564152136307484
8319,weaving,4.564384906519784
21165,cussedly,4.5645742983443
14814,unravel,4.56461199306973
21834,inunct,4.5646732877996365
2897,forging,4.565076577188735
17788,alienation,4.565201515714108
5521,enlightening,4.5653821652290025
26504,kempt,4.5656495501399545
12261,lay out,4.565697139063147
14890,distich,4.5658053811687385
18823,regurgitating,4.5662922119465525
16784,caryopsis,4.566316472614781
12267,grassland,4.566412267914944
23722,geartrain,4.566609828896157
4969,softer,4.566645763735481
405,obvious,4.566666666666666
6093,accessibility,4.566785734081596
2904,favored,4.566851680357823
16788,food grain,4.566970388983111
26558,draught,4.567119732768279
24377,splattered,4.56719485277251
2683,stifled,4.567278140437006
15473,trading,4.567345666644943
3038,foot,4.5675283130437085
24376,dabbled,4.567533823036662
25644,patter,4.567626490887059
15477,extracting,4.567724157097265
26078,suspense,4.567770396775755
19675,nonstarter,4.567770607041365
20159,slime,4.567777256963362
11369,doubledyed,4.567849784929021
3428,prorogue,4.567962063832329
22042,shirk,4.5681247957868045
22059,undifferentiated,4.568308483648492
26709,leechlike,4.5686068700472005
15471,peaches,4.568823420197704
18189,superbia,4.569026093034022
26503,tidy up,4.569121891575666
5104,venue,4.569630241116353
20509,convening,4.569743560496637
22760,wrinkly,4.569781454820394
22967,twain,4.569868121238292
28033,whooshing,4.570257439942862
15094,applauds,4.5702801542695495
3248,ladies,4.570596270082755
8608,endless,4.57065914639249
2041,web,4.570966434102411
22124,twin,4.570970023578506
11853,toy,4.571050389690075
16902,evenhandedly,4.571453892178117
20003,secluded,4.57158870034162
27763,chum up,4.571650773818276
5520,thoughtprovoking,4.571961816373008
27986,automobile trunk,4.572031497406586
6786,clothing,4.572088054454731
14690,muck around,4.572150973748102
13314,trunk,4.57222663095606
23536,versify,4.572503407570954
7989,condensed,4.572708518812783
27296,house servant,4.572709447071164
7710,abundant,4.572777176258511
14677,rapscallion,4.5728416073391465
14825,object lens,4.572889099689411
17881,cod,4.573404705432148
22038,experimenting,4.573578721437758
16037,greedily,4.573584715486353
7896,adverse,4.574166720117071
2662,experiencing,4.574188511548474
3086,mold,4.574196676791365
2834,sturdy,4.574556287422358
27328,spew,4.574576198113869
2277,spirit,4.574677917795971
5113,reception,4.574731503829186
2903,bar,4.574737004107711
22230,shotgun,4.574830684055527
2850,humiliated,4.575171640765391
13174,lifelike,4.57543294070165
13777,iniquity,4.575445632407589
56,up,4.575651940886296
3390,displayed,4.575947476659958
18587,welloff,4.575992819945343
554,wind,4.576115285367684
27934,vehement,4.576202657647704
2652,adequately,4.57648718284447
13315,pinnate,4.576599663141642
9183,achiever,4.576630239987883
18559,knitting,4.577114017488279
19859,cleverness,4.577142282551577
18814,displume,4.577254571279123
12274,go down,4.577461838340846
23690,twinkly,4.577725068047347
27843,disorientation,4.578260328826587
20179,hotter,4.578359672547342
5524,inspiring,4.578500578148943
13913,estimated,4.578635365462281
20187,eat at,4.578673416041551
8780,poems,4.578776187043183
16889,pigments,4.578794986662468
7899,unwilling,4.578802624691988
18568,blend,4.5789161126649045
14222,traverse,4.579034920295404
3622,suffused,4.579174763439257
2440,wheat,4.57937929432531
4472,criticising,4.579399366209108
3003,overboard,4.579402843456286
20419,moo,4.579443281012275
12046,negotiated,4.579511666792582
580,called,4.579652214953778
18682,refrigerator,4.58009602724228
5475,exhaustion,4.580165672817266
7915,motor,4.580212278305513
23660,plod,4.580246100329483
24212,oncorhynchus keta,4.580354629362184
25636,shooting iron,4.580550782228356
2637,wring,4.580629667310805
8999,wither,4.580727140633291
21609,variety show,4.580742540099112
18833,knavish,4.580759973211954
13508,bells,4.580788015328048
1831,black,4.581274068577112
3570,demand,4.581314678703131
23024,misty,4.581358067002258
22065,sliced,4.581394897847928
27330,expectoration,4.581621949242704
7044,heads,4.5816226211561855
25508,male person,4.581830333304475
18539,beau monde,4.581995530664729
25366,lappets,4.582052213018239
2849,humbled,4.582112865899826
28038,razzing,4.582592993546544
22104,excites,4.583047849453442
17040,onwards,4.583223693099728
12684,snap,4.583607137850242
14804,runnel,4.583857091158348
3410,lodge,4.583860388416299
7897,interests,4.583873332941383
2718,validity,4.5838784277681
4502,suggesting,4.584164807117653
11841,act as,4.58428137176847
24395,mate,4.584607082681557
9135,imminent,4.58468602696149
14811,arises,4.584955851115172
22985,stitches,4.584990363225394
18964,insect,4.585115748996483
21813,clan,4.585182135478122
28035,rounder,4.585499638015681
132,world,4.585534334537336
20049,purses,4.585682181245216
24548,stagnate,4.58581243648222
15389,leatherlike,4.586131198998696
8597,screwball,4.586200808124296
7105,drama,4.58620305743818
14764,spit,4.586246186227768
27325,doubleedged,4.586529702143987
22908,karat,4.586628916762442
22229,gunstock,4.586731806031818
14823,object glass,4.586834608798164
12586,keyboards,4.586836522680011
18825,procreate,4.587255908779346
11514,requisite,4.587325174242571
3011,male,4.587449158684146
3013,mingling,4.587473621516649
16223,mien,4.587568361863244
9054,passenger,4.587640904060811
23629,smoother,4.587784680888957
16022,ductile,4.587976261651405
24486,toothed wheel,4.5889286566312215
14766,sputtering,4.588987277741196
20675,togo,4.589046592836885
19926,gospel singing,4.58904670224496
3681,instrument,4.589358304374263
9145,corrective,4.589382638681304
14888,couplet,4.589428536922507
22990,spotty,4.5896583962031015
3000,spots,4.589729819112834
24484,line roulette,4.589877046096357
20628,calamity,4.589970518746783
26642,inspissation,4.590147592778938
22835,knuckle down,4.590164752745235
9024,colliding,4.590336992596109
20199,slivers,4.59040585660772
18590,welltodo,4.590621306794743
19934,gospel truth,4.590796474114854
7310,smooth,4.590807339492917
26092,schematic drawing,4.591308238402595
7955,immoral,4.591571362958125
13173,naturalise,4.591817227340641
16024,polished,4.591829581440414
7756,draw back,4.591829712989623
23021,fuzzy,4.591962646081735
19002,fifty dollar bill,4.591983283126265
21168,obdurately,4.59203709439532
7909,wayward,4.592297095935298
3606,revenue,4.592435408762177
24445,scratchy,4.59245586969204
18300,enemys,4.592464869319603
2891,turned,4.592567725915454
19149,gage,4.592583386098838
19074,anteriority,4.592701977898254
13181,pull in,4.592774002582077
12594,returning,4.592866079120758
6203,regulations,4.5930126688126665
10902,soap,4.593066609960777
3758,testament,4.593189429390527
11991,fees,4.593211532843525
3301,turbine,4.593304967314095
2700,utter,4.593317682488151
13645,texture,4.593883416719307
18280,orchids,4.593884709999188
23724,cogwheel,4.593982013908391
27322,partizan,4.594185658281583
3420,hold over,4.594570180800439
2846,wrinkled,4.594625599862246
18956,struggling,4.594795910889546
14807,isolation,4.594897542045239
1072,completely,4.594925055430886
9143,reproof,4.594946314031637
2898,swage,4.594950124882055
23569,landmasses,4.595028886457338
13074,uniformity,4.595098876783495
6907,zoology,4.595194132473952
8786,operated,4.595253334844006
14238,glancing,4.595269251225905
24046,mythologic,4.5953001090580985
19864,duck,4.595638426915401
9879,novels,4.595687682062157
2858,situations,4.595725064447026
7748,call back,4.596029503773125
12276,disappear,4.596111413705329
21912,peaked,4.596389825576486
17811,urinary,4.596823858396053
18968,parasitic,4.596870836389532
7900,guidance,4.596896670419118
20601,ply,4.597149512345449
2832,uneven,4.597223196807647
7910,reverse,4.597240997499388
24672,alsoran,4.597264168425325
19672,loser,4.597264168425325
18558,fabrics,4.597302901872344
20178,heat up,4.597518320437833
18681,coolant,4.597560580716877
27703,seasons,4.597571270455001
8900,bony,4.597713771424615
15384,recommendation,4.597817394674244
20195,abrasion,4.597885274338106
9728,varieties,4.597996461376269
13042,selfinterest,4.598310269861837
14881,socket,4.598470597708584
22130,matched,4.598486549074233
24475,earths surface,4.598656026043871
2766,surface,4.598656026043871
19509,jawless,4.598835127433223
16886,pestle,4.598928390659469
14084,hideout,4.599188087213344
24091,soupiness,4.599408056463863
22233,caudex,4.599476483689151
160,over,4.599549762195449
2669,obstructed,4.599789080698748
15479,scar,4.599915877146747
1884,proud,4.6
2346,bites,4.6
2345,mosquito,4.6
2348,shining,4.6
2615,smoke,4.6
2371,postage,4.6
2372,stamps,4.6
719,eleven,4.6
292,risks,4.6
2303,amount,4.6
675,conversation,4.6
2300,chris,4.6
2299,repeatedly,4.6
804,arguing,4.6
513,priorities,4.6
893,malnutrition,4.6
1016,designed,4.6
1017,transform,4.6
1019,reproduce,4.6
229,lovely,4.6
231,earn,4.6
764,den,4.6
765,crazies,4.6
2301,owed,4.6
2298,brian,4.6
492,unbearable,4.6
1056,threeheaded,4.6
2425,withdraw,4.6
791,wanting,4.6
2546,advise,4.6
2499,acknowledge,4.6
2429,stayed,4.6
2521,handwriting,4.6
2495,washed,4.6
2503,misbehavior,4.6
1057,monkey,4.6
645,washing,4.6
644,pull,4.6
20224,nocturnal,4.60012931046318
18567,provoked,4.600149804657211
18329,malt,4.600194725140672
1473,john,4.600404542914593
20191,eat away,4.600426642184134
10060,lips,4.600667533389619
2826,tamed,4.60073211988001
16011,cow,4.60074638571098
18909,manifestation,4.600843752391128
17883,poached,4.60101012638728
28032,hiss,4.601285357500269
14895,ballerina,4.601312886632972
10237,out of work,4.601366349618567
2838,stamina,4.601372264555214
22215,impromptu,4.601381631970818
14808,compete,4.6014599752299645
17887,put one across,4.601633441750852
2899,disturbance,4.6017213016539165
12045,sadat,4.601873988088154
3376,tabular array,4.601900724517846
23090,snorkel,4.602099785024145
18830,dodgy,4.602149296276901
13021,green groceries,4.602412516821826
7734,backward,4.602654626097003
12044,menachem begin,4.602700746960319
18154,joyride,4.602768933633971
20302,colligate,4.602804451519144
2475,goal,4.60280579155913
3730,biting,4.603076696089118
17659,metacarpophalangeal joint,4.603090282613527
9034,folded,4.6031021666149705
23023,brumous,4.603206845571389
18831,foxy,4.603285268943437
20002,pleasance,4.603360824433437
8807,steering,4.603386166536279
23721,wheelwork,4.603665329515676
14815,disentangle,4.603830775218882
18158,pecker,4.603937675280983
22060,differentiated,4.603956257842732
26200,milkshake,4.603968247717014
7038,cries,4.604227519727785
8590,equilibrium,4.604291238515665
2825,broken in,4.604344945311063
17872,muggins,4.604591809518475
14217,hop,4.604674733620229
11885,budge,4.604994820016001
20622,bitten,4.605018198789607
19782,devour,4.605576039491631
13316,commemorating,4.606363982739072
20720,sitter,4.606541243800066
537,must,4.606779661016949
16007,resale,4.606852719782267
10694,make for,4.606922799139298
556,music,4.607124114011203
15446,come to,4.607187180297907
15603,smoker,4.607198245784902
3255,methedrine,4.607283873137596
9006,projected,4.607287844502839
22759,ironed,4.607288970341713
28036,brambles,4.60730618302735
19920,evangel,4.607356893980122
14223,brewing,4.607436654131529
22694,swivel,4.607840688617482
18563,elf,4.60786213183763
9144,reproach,4.608804848545335
18330,rye whisky,4.608884038055718
8798,spokes,4.608889268310723
14218,jumping,4.608936211570689
8603,eternally,4.609731615154535
15208,retainer,4.6097707878165055
2867,intelligently,4.6098380171226605
15392,fictional character,4.6098419020492685
25633,foot pedal,4.609858694312578
28222,irresolution,4.610046452906165
24076,slovenliness,4.610112952825091
9142,warn,4.610204871415808
26643,thickener,4.610217030749499
15248,neat,4.610286160255956
9023,collide,4.6104977871436965
14511,stick,4.610548872423016
8817,domestic,4.610820331701983
10697,familiar,4.611250604629902
3004,crony,4.611618453926116
27983,nigeria,4.612242242642682
16018,diamagnetic,4.612385016263701
22994,contaminate,4.612461364191856
22523,recessed,4.613216820159675
28104,kink up,4.613315962576754
15207,thoughtfulness,4.613702210428607
2657,suppressed,4.613829638265713
